URL,GameType,Location,Date,Time,WinningTeam,Quarter,SecLeft,AwayTeam,AwayPlay,AwayScore,HomeTeam,HomePlay,HomeScore,Shooter,ShotType,ShotOutcome,ShotDist,Assister,Blocker,FoulType,Fouler,Fouled,Rebounder,ReboundType,ViolationPlayer,ViolationType,TimeoutTeam,FreeThrowShooter,FreeThrowOutcome,FreeThrowNum,EnterGame,LeaveGame,TurnoverPlayer,TurnoverType,TurnoverCause,TurnoverCauser,JumpballAwayPlayer,JumpballHomePlayer,JumpballPoss,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,489,CHI,L. Markkanen makes 2-pt layup from 2 ft,68,CHO,,71,L. Markkanen - markkla01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,476,CHI,,68,CHO,D. Bacon misses 3-pt jump shot from 25 ft,71,D. Bacon - bacondw01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,476,CHI,Defensive rebound by W. Carter,68,CHO,,71,,,,,,,,,,W. Carter - cartewe01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,469,CHI,Shooting foul by D. Bacon (drawn by W. Carter),68,CHO,,71,,,,,,,shooting,D. Bacon - bacondw01,W. Carter - cartewe01,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,469,CHI,W. Carter makes free throw 1 of 2,69,CHO,,71,,,,,,,,,,,,,,,W. Carter - cartewe01,make,1 of 2,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,469,CHI,W. Carter makes free throw 2 of 2,70,CHO,,71,,,,,,,,,,,,,,,W. Carter - cartewe01,make,2 of 2,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,456,CHI,,70,CHO,C. Zeller makes 2-pt jump shot from 9 ft (assist by T. Rozier),73,C. Zeller - zelleco01,2-pt jump shot,make,9,T. Rozier - roziete01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,446,CHI,Turnover by Z. LaVine (bad pass; steal by P. Washington),70,CHO,,73,,,,,,,,,,,,,,,,,,,,Z. LaVine - lavinza01,bad pass,steal,P. Washington - washipj01,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,442,CHI,,70,CHO,D. Bacon misses 2-pt jump shot from 2 ft (block by T. Satoransk),73,D. Bacon - bacondw01,2-pt jump shot,miss,2,,T. Satoranský - satorto01,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,438,CHI,Defensive rebound by Z. LaVine,70,CHO,,73,,,,,,,,,,Z. LaVine - lavinza01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,435,CHI,O. Porter misses 3-pt jump shot from 25 ft,70,CHO,,73,O. Porter - porteot01,3-pt jump shot,miss,25,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,433,CHI,Offensive rebound by Z. LaVine,70,CHO,,73,,,,,,,,,,Z. LaVine - lavinza01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,430,CHI,O. Porter makes 3-pt jump shot from 22 ft (assist by Z. LaVine),73,CHO,,73,O. Porter - porteot01,3-pt jump shot,make,22,Z. LaVine - lavinza01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,413,CHI,,73,CHO,P. Washington misses 2-pt layup from 4 ft,73,P. Washington - washipj01,2-pt layup,miss,4,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,410,CHI,,73,CHO,Offensive rebound by C. Zeller,73,,,,,,,,,,C. Zeller - zelleco01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,410,CHI,,73,CHO,C. Zeller misses 2-pt layup from 7 ft,73,C. Zeller - zelleco01,2-pt layup,miss,7,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,410,CHI,Defensive rebound by O. Porter,73,CHO,,73,,,,,,,,,,O. Porter - porteot01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,401,CHI,L. Markkanen makes 2-pt jump shot from 17 ft (assist by Z. LaVine),75,CHO,,73,L. Markkanen - markkla01,2-pt jump shot,make,17,Z. LaVine - lavinza01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,,75,CHO,Shooting foul by O. Porter (drawn by D. Bacon),73,,,,,,,shooting,O. Porter - porteot01,D. Bacon - bacondw01,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,,75,CHO,D. Bacon misses free throw 1 of 2,73,,,,,,,,,,,,,,,D. Bacon - bacondw01,miss,1 of 2,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,,75,CHO,Offensive rebound by Team,73,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,C. White enters the game for W. Carter,75,CHO,,73,,,,,,,,,,,,,,,,,,C. White - whiteco01,W. Carter - cartewe01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,T. Young enters the game for O. Porter,75,CHO,,73,,,,,,,,,,,,,,,,,,T. Young - youngth01,O. Porter - porteot01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,,75,CHO,D. Graham enters the game for T. Rozier,73,,,,,,,,,,,,,,,,,,D. Graham - grahade01,T. Rozier - roziete01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,,75,CHO,M. Williams enters the game for P. Washington,73,,,,,,,,,,,,,,,,,,M. Williams - willima02,P. Washington - washipj01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,378,CHI,,75,CHO,D. Bacon makes free throw 2 of 2,74,,,,,,,,,,,,,,,D. Bacon - bacondw01,make,2 of 2,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,366,CHI,L. Markkanen makes 2-pt jump shot from 7 ft (assist by Z. LaVine),77,CHO,,74,L. Markkanen - markkla01,2-pt jump shot,make,7,Z. LaVine - lavinza01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,357,CHI,,77,CHO,C. Zeller misses 3-pt jump shot from 26 ft,74,C. Zeller - zelleco01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,349,CHI,Defensive rebound by T. Young,77,CHO,,74,,,,,,,,,,T. Young - youngth01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,341,CHI,T. Satoransk misses 2-pt layup from 3 ft,77,CHO,,74,T. Satoranský - satorto01,2-pt layup,miss,3,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,338,CHI,Offensive rebound by L. Markkanen,77,CHO,,74,,,,,,,,,,L. Markkanen - markkla01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,336,CHI,Personal foul by D. Graham (drawn by Z. LaVine),77,CHO,,74,,,,,,,personal,D. Graham - grahade01,Z. LaVine - lavinza01,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,336,CHI,K. Dunn enters the game for T. Satoransk,77,CHO,,74,,,,,,,,,,,,,,,,,,K. Dunn - dunnkr01,T. Satoranský - satorto01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,336,CHI,,77,CHO,N. Batum enters the game for D. Bacon,74,,,,,,,,,,,,,,,,,,N. Batum - batumni01,D. Bacon - bacondw01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,330,CHI,C. White misses 2-pt jump shot from 19 ft,77,CHO,,74,C. White - whiteco01,2-pt jump shot,miss,19,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,326,CHI,,77,CHO,Defensive rebound by N. Batum,74,,,,,,,,,,N. Batum - batumni01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,319,CHI,,77,CHO,M. Bridges makes 2-pt dunk from 2 ft,76,M. Bridges - bridgmi02,2-pt dunk,make,2,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,309,CHI,T. Young makes 3-pt jump shot from 25 ft (assist by Z. LaVine),80,CHO,,76,T. Young - youngth01,3-pt jump shot,make,25,Z. LaVine - lavinza01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,296,CHI,,80,CHO,Turnover by N. Batum (bad pass; steal by Z. LaVine),76,,,,,,,,,,,,,,,,,,,,N. Batum - batumni01,bad pass,steal,Z. LaVine - lavinza01,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,288,CHI,Z. LaVine makes 2-pt layup from 1 ft,82,CHO,,76,Z. LaVine - lavinza01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,264,CHI,,82,CHO,M. Williams makes 3-pt jump shot from 23 ft (assist by D. Graham),79,M. Williams - willima02,3-pt jump shot,make,23,D. Graham - grahade01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,248,CHI,T. Young misses 3-pt jump shot from 23 ft,82,CHO,,79,T. Young - youngth01,3-pt jump shot,miss,23,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,246,CHI,,82,CHO,Defensive rebound by D. Graham,79,,,,,,,,,,D. Graham - grahade01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,242,CHI,,82,CHO,M. Williams makes 3-pt jump shot from 29 ft (assist by D. Graham),82,M. Williams - willima02,3-pt jump shot,make,29,D. Graham - grahade01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,241,CHI,Chicago full timeout,82,CHO,,82,,,,,,,,,,,,,,CHI,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,241,CHI,W. Carter enters the game for L. Markkanen,82,CHO,,82,,,,,,,,,,,,,,,,,,W. Carter - cartewe01,L. Markkanen - markkla01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,241,CHI,,82,CHO,M. Monk enters the game for C. Zeller,82,,,,,,,,,,,,,,,,,,M. Monk - monkma01,C. Zeller - zelleco01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,219,CHI,Z. LaVine misses 2-pt jump shot from 6 ft,82,CHO,,82,Z. LaVine - lavinza01,2-pt jump shot,miss,6,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,217,CHI,,82,CHO,Defensive rebound by M. Bridges,82,,,,,,,,,,M. Bridges - bridgmi02,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,215,CHI,,82,CHO,Turnover by N. Batum (traveling),82,,,,,,,,,,,,,,,,,,,,N. Batum - batumni01,traveling,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,201,CHI,K. Dunn makes 2-pt layup from 5 ft,84,CHO,,82,K. Dunn - dunnkr01,2-pt layup,make,5,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,187,CHI,,84,CHO,Personal foul by T. Young (drawn by N. Batum),82,,,,,,,personal,T. Young - youngth01,N. Batum - batumni01,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,187,CHI,R. Arcidiacono enters the game for Z. LaVine,84,CHO,,82,,,,,,,,,,,,,,,,,,R. Arcidiacono - arcidry01,Z. LaVine - lavinza01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,187,CHI,,84,CHO,P. Washington enters the game for M. Bridges,82,,,,,,,,,,,,,,,,,,P. Washington - washipj01,M. Bridges - bridgmi02,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,180,CHI,,84,CHO,P. Washington misses 2-pt layup from 3 ft,82,P. Washington - washipj01,2-pt layup,miss,3,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,176,CHI,,84,CHO,Offensive rebound by P. Washington,82,,,,,,,,,,P. Washington - washipj01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,176,CHI,,84,CHO,P. Washington makes 2-pt layup from 1 ft,84,P. Washington - washipj01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,165,CHI,C. White misses 2-pt jump shot from 18 ft,84,CHO,,84,C. White - whiteco01,2-pt jump shot,miss,18,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,165,CHI,,84,CHO,Defensive rebound by P. Washington,84,,,,,,,,,,P. Washington - washipj01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,153,CHI,,84,CHO,Turnover by M. Monk (bad pass; steal by R. Arcidiacono),84,,,,,,,,,,,,,,,,,,,,M. Monk - monkma01,bad pass,steal,R. Arcidiacono - arcidry01,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,148,CHI,C. White makes 2-pt layup from 1 ft (assist by R. Arcidiacono),86,CHO,,84,C. White - whiteco01,2-pt layup,make,1,R. Arcidiacono - arcidry01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,134,CHI,,86,CHO,D. Graham misses 2-pt jump shot from 14 ft,84,D. Graham - grahade01,2-pt jump shot,miss,14,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,133,CHI,,86,CHO,Offensive rebound by Team,84,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,133,CHI,,86,CHO,T. Rozier enters the game for N. Batum,84,,,,,,,,,,,,,,,,,,T. Rozier - roziete01,N. Batum - batumni01,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,119,CHI,,86,CHO,D. Graham makes 3-pt jump shot from 26 ft,87,D. Graham - grahade01,3-pt jump shot,make,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,99,CHI,C. White makes 2-pt layup from 2 ft,88,CHO,,87,C. White - whiteco01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,93,CHI,,88,CHO,M. Williams makes 3-pt jump shot from 26 ft (assist by D. Graham),90,M. Williams - willima02,3-pt jump shot,make,26,D. Graham - grahade01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,77,CHI,T. Young makes 2-pt layup from 3 ft (assist by C. White),90,CHO,,90,T. Young - youngth01,2-pt layup,make,3,C. White - whiteco01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,67,CHI,,90,CHO,P. Washington makes 3-pt jump shot from 26 ft (assist by T. Rozier),93,P. Washington - washipj01,3-pt jump shot,make,26,T. Rozier - roziete01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,50,CHI,R. Arcidiacono makes 3-pt jump shot from 23 ft (assist by C. White),93,CHO,,93,R. Arcidiacono - arcidry01,3-pt jump shot,make,23,C. White - whiteco01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,29,CHI,,93,CHO,M. Williams makes 3-pt jump shot from 24 ft (assist by M. Monk),96,M. Williams - willima02,3-pt jump shot,make,24,M. Monk - monkma01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,6,CHI,T. Young makes 2-pt layup from 1 ft,95,CHO,,96,T. Young - youngth01,2-pt layup,make,1,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,0,CHI,,95,CHO,M. Williams misses 3-pt jump shot from 30 ft,96,M. Williams - willima02,3-pt jump shot,miss,30,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,0,CHI,,95,CHO,Offensive rebound by Team,96,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,3,0,CHI,End of 3rd quarter,95,CHO,,96,,,,,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,701,CHI,Shooting foul by M. Monk (drawn by L. Markkanen),95,CHO,,96,,,,,,,shooting,M. Monk - monkma01,L. Markkanen - markkla01,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,701,CHI,L. Markkanen misses free throw 1 of 2,95,CHO,,96,,,,,,,,,,,,,,,L. Markkanen - markkla01,miss,1 of 2,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,701,CHI,Offensive rebound by Team,95,CHO,,96,,,,,,,,,,Team,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,701,CHI,L. Markkanen makes free throw 2 of 2,96,CHO,,96,,,,,,,,,,,,,,,L. Markkanen - markkla01,make,2 of 2,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,688,CHI,,96,CHO,M. Williams misses 3-pt jump shot from 26 ft,96,M. Williams - willima02,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,685,CHI,Defensive rebound by L. Markkanen,96,CHO,,96,,,,,,,,,,L. Markkanen - markkla01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,679,CHI,O. Porter misses 3-pt jump shot from 26 ft,96,CHO,,96,O. Porter - porteot01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,675,CHI,Offensive rebound by K. Dunn,96,CHO,,96,,,,,,,,,,K. Dunn - dunnkr01,offensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,672,CHI,O. Porter misses 2-pt layup from 1 ft,96,CHO,,96,O. Porter - porteot01,2-pt layup,miss,1,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,670,CHI,,96,CHO,Defensive rebound by D. Graham,96,,,,,,,,,,D. Graham - grahade01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,666,CHI,,96,CHO,D. Graham makes 3-pt jump shot from 26 ft (assist by T. Rozier),99,D. Graham - grahade01,3-pt jump shot,make,26,T. Rozier - roziete01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,657,CHI,C. White makes 2-pt layup from 2 ft,98,CHO,,99,C. White - whiteco01,2-pt layup,make,2,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,657,CHI,,98,CHO,Violation by Team (def goaltending),99,,,,,,,,,,,,Team,def goaltending,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,647,CHI,,98,CHO,D. Graham misses 3-pt jump shot from 28 ft,99,D. Graham - grahade01,3-pt jump shot,miss,28,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,642,CHI,Defensive rebound by L. Markkanen,98,CHO,,99,,,,,,,,,,L. Markkanen - markkla01,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,628,CHI,K. Dunn misses 3-pt jump shot from 24 ft,98,CHO,,99,K. Dunn - dunnkr01,3-pt jump shot,miss,24,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,623,CHI,,98,CHO,Defensive rebound by M. Williams,99,,,,,,,,,,M. Williams - willima02,defensive,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,605,CHI,,98,CHO,P. Washington makes 2-pt dunk from 1 ft (assist by D. Graham),101,P. Washington - washipj01,2-pt dunk,make,1,D. Graham - grahade01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,597,CHI,L. Markkanen makes 3-pt jump shot from 26 ft (assist by C. White),101,CHO,,101,L. Markkanen - markkla01,3-pt jump shot,make,26,C. White - whiteco01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,582,CHI,,101,CHO,M. Monk makes 3-pt jump shot from 23 ft (assist by M. Williams),104,M. Monk - monkma01,3-pt jump shot,make,23,M. Williams - willima02,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,570,CHI,T. Young makes 3-pt jump shot from 25 ft (assist by C. White),104,CHO,,104,T. Young - youngth01,3-pt jump shot,make,25,C. White - whiteco01,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,554,CHI,,104,CHO,T. Rozier misses 3-pt jump shot from 26 ft,104,T. Rozier - roziete01,3-pt jump shot,miss,26,,,,,,,,,,,,,,,,,,,,,,,
/boxscores/201910230CHO.html,regular,Spectrum Center Charlotte North Carolina,October 23 2019,7:00 PM,CHO,4,551,CHI,Defensive rebound by K. Dunn,104,CHO,,104,,,,,,,,,,K. Dunn - dunnkr01,defensive,,,,,,,,,,,,,,,,
